h	r	t
89782019066	0	100216
20539290	0	540218
20571283	0	140803
89269000914	0	720504
20360160	0	760587
20555740	0	711305
8801110000000	0	100216
39101046792	0	720508
39101046266	0	720504
39101046969	0	720314
89269000433	0	720502
89782016577	0	100205
8853300000000	0	500803
2210000000000	0	570306
9317360000000	0	500804
4904180000000	0	510428
20562588	0	501001
20555900	0	510110
8801270000000	0	100311
4715850000000	0	560322
20533748	0	321302
20565183	0	760226
4711670000000	0	120107
76277109609	0	110810
41554628616	0	300604
51111060018	0	500555
20332419	0	130205
4971710000000	0	100325
4717140000000	0	520502
5011780000000	0	530410
4711140000000	0	530213
20513382	0	760587
74603003171	0	110401
2230090000000	0	501131
20554903	0	720209
608161000000	0	780508
20395384	0	300117
80660956053	0	100516
4961740000000	0	100217
65300007401	0	300416
5021040000000	0	300422
20494100	0	760219
4718940000000	0	760230
5011280000000	0	510110
20557997	0	780205
20489182	0	730715
15000012137	0	560401
20542993	0	740106
20513306	0	760581
20494308	0	760510
4717380000000	0	760604
4718040000000	0	760527
20553739	0	760625
20559663	0	760109
20558987	0	320402
20564100	0	320402
9300650000000	0	130110
4714560000000	0	130111
20494605	0	760212
4714650000000	0	760657
20557089	0	713102
74100241762	0	712001
78722074425	0	130109
78722075415	0	130109
20454449	0	300418
20424008	0	520503
15000761578	0	560327
20419981	0	730312
4713350000000	0	520504
20529512	0	520133
10742201610	0	300716
41186000415	0	100102
4901240000000	0	100103
80177616	0	100102
8850430000000	0	100205
41554683332	0	300604
4901950000000	0	560312
20570484	0	510104
15000021276	0	560401
20229283	0	760631
20229146	0	760631
20456672	0	720137
20800902472	0	530211
4715250000000	0	470106
20206130	0	470611
4711350000000	0	100510
20542856	0	740105
20544966	0	520137
20545017	0	710803
20433888	0	710803
20555733	0	711305
20529215	0	760209
20519889	0	321003
20519896	0	321003
20568757	0	751101
20572020	0	100102
20513054	0	760549
20568955	0	760132
20561338	0	751202
20561345	0	751202
20561352	0	751202
20461010	0	540219
20531768	0	720318
399012000000	0	100213
35496003518	0	720502
8850340000000	0	110705
8850060000000	0	110136
9311000000000	0	130111
22000119964	0	100101
4719750000000	0	100510
26333009480	0	500806
26333009046	0	500806
15000014063	0	560401
20392451	0	530205
20392468	0	530205
26333005352	0	500806
20450564	0	320501
20456245	0	320402
8888520000000	0	100414
20555092	0	320501
2170030000000	0	760707
79763111407	0	110406
8807120000000	0	760103
4714730000000	0	760152
4712090000000	0	501101
20540104	0	320402
20351120	0	320404
20555047	0	320501
20514891	0	501003
4902210000000	0	100217
20431679	0	520314
20542047	0	540617
20571054	0	130317
4901050000000	0	100106
4525340000000	0	100307
20529055	0	760202
20560355	0	760201
65300001515	0	300416
4715760000000	0	100421
20568894	0	320402
20383565	0	520314
4716260000000	0	100605
19200021210	0	530227
20494803	0	760226
8850370000000	0	110705
20556044	0	760653
4973210000000	0	560116
81824202092	0	110509
4714410000000	0	100612
20565008	0	710501
4902810000000	0	300424
20451547	0	520328
614632000000	0	130305
20555801	0	711321
4975670000000	0	300409
17600021076	0	110122
4891620000000	0	530406
4902510000000	0	110507
65300007531	0	300416
47104259	0	530116
89782019073	0	100216
22000119919	0	100101
20393342	0	760405
20559601	0	760583
747753000000	0	730104
20563554	0	750106
20458164	0	321302
20565343	0	760201
20086862	0	760201
20537494	0	720410
20515423	0	500509
20515447	0	500509
20411589	0	540209
4026700000000	0	760546
20566081	0	760164
4714300000000	0	300423
20554699	0	760810
20359980	0	760586
20301132	0	730312
41186153401	0	100102
40000951605	0	100104
20494124	0	760202
2220060000000	0	590318
9556560000000	0	100414
8850120000000	0	100414
4719720000000	0	760637
4902660000000	0	100110
34000256808	0	100405
78895121933	0	110136
20470357	0	320402
52500058036	0	110129
20563776	0	320501
38000082207	0	100419
20505738	0	712701
4970270000000	0	300418
20548001	0	540209
20544485	0	320402
20515195	0	320402
20563752	0	320402
20160128	0	320202
20497705	0	320501
50019731	0	500903
20570774	0	540209
20076689	0	300101
20530358	0	500102
2100250000000	0	760183
20560393	0	760201
20537579	0	720501
93818004322	0	760506
41259211113	0	110513
70501827031	0	300701
26333006205	0	500807
4714180000000	0	770131
41334001134	0	500807
51131651449	0	500558
8001540000000	0	520137
20509804	0	540213
4978050000000	0	100320
4711820000000	0	730107
8887330000000	0	730105
4719380000000	0	130208
20565206	0	760226
20494117	0	760201
4710810000000	0	530302
4717330000000	0	130205
76277105663	0	110510
20553050	0	320402
20451042	0	730312
20149772	0	500903
37000913689	0	530301
20359591	0	320503
76277109364	0	110810
20558512	0	540209
4716800000000	0	780508
20559687	0	760109
2230150000000	0	760109
89782013408	0	100215
47104747	0	100510
20159849	0	320102
20561260	0	751204
4711580000000	0	760644
20494162	0	760643
4713960000000	0	100408
20360030	0	760588
71463021536	0	560311
4902880000000	0	560112
2230020000000	0	510316
26333002115	0	500806
20468163	0	540217
20564476	0	300713
20544959	0	520137
20102081	0	540212
20545970	0	321302
26333004478	0	500806
71153657656	0	720506
20554767	0	720410
4976360000000	0	720501
51131500969	0	500556
20559830	0	760202
20559847	0	760202
20566142	0	720210
20555634	0	711305
20554491	0	760120
20555610	0	711305
20523961	0	760556
4711880000000	0	100205
20515461	0	500509
28000288129	0	100444
79763111315	0	110404
41333214016	0	712902
20435899	0	760183
78895406986	0	110137
20435882	0	760183
89782010827	0	100201
4713480000000	0	530114
20383411	0	520414
20532482	0	760111
20517779	0	760601
8809000000000	0	760103
20532444	0	760503
20246129	0	130101
20451370	0	760105
20494582	0	760520
20515492	0	500509
20415648	0	760105
20538545	0	760105
753093000000	0	100511
74570334230	0	120302
8008980000000	0	530126
49108354	0	100503
9400540000000	0	110506
37000332084	0	100312
37000332091	0	100312
6009600000000	0	100502
4714400000000	0	100305
20160159	0	320202
4714430000000	0	100218
80053873	0	110114
4904780000000	0	520144
20460877	0	520437
82984258837	0	300501
4716200000000	0	760593
78895121896	0	110136
20562373	0	751202
20562366	0	751202
7038520000000	0	530104
4987230000000	0	300422
20494315	0	760510
20550615	0	501002
4717730000000	0	540103
20566005	0	590202
20181093	0	320501
20555061	0	320501
20368036	0	520328
20562885	0	510113
20550226	0	720136
38000190100	0	100419
20560386	0	760201
20570873	0	130317
31200441256	0	100301
20519384	0	320104
4714600000000	0	110406
9315540000000	0	100102
20322625	0	520414
20525255	0	500901
81824141261	0	110509
4719760000000	0	711321
4521190000000	0	560204
20541309	0	320201
4933660000000	0	300712
8886310000000	0	100414
10742202211	0	300716
4715460000000	0	590521
20514136	0	590521
78895743050	0	110122
5997310000000	0	590515
20480356	0	590522
4712140000000	0	110336
75272068515	0	520102
20564643	0	751101
4713600000000	0	100323
20457921	0	321101
4715090000000	0	120104
20391027	0	540209
20546458	0	320201
20393014	0	500901
20553777	0	500901
20452810	0	540204
4711650000000	0	100113
8412670000000	0	100217
20465582	0	730804
8711500000000	0	731302
20530921	0	740303
20415440	0	320401
20457914	0	321101
20217013	0	520504
20228385	0	760631
20228941	0	760631
20159795	0	320103
20181055	0	320501
4970490000000	0	100212
4713700000000	0	520510
20459734	0	520310
4901000000000	0	100516
15700072790	0	100405
4970300000000	0	720501
4902620000000	0	100217
4971510000000	0	720317
28851030205	0	720402
16379130194	0	530114
22513107915	0	720507
4711030000000	0	530116
20457860	0	321101
20491536	0	320501
20457907	0	321101
20554590	0	540206
20529352	0	760583
71153653832	0	720502
8808500000000	0	100311
71691102380	0	520402
9311410000000	0	110127
20559625	0	760523
20563769	0	320501
20531638	0	320501
20563356	0	730503
20548520	0	710604
4719220000000	0	510413
4969250000000	0	760909
20546496	0	320201
20159672	0	320202
20356903	0	300418
4971280000000	0	711203
20343095	0	320402
20072353	0	300408
9556770000000	0	110509
20532352	0	510428
20386214	0	320501
20431686	0	520314
20546656	0	320501
643334000000	0	530205
20564131	0	320501
20571207	0	320402
89782010810	0	100202
20571214	0	320501
20570118	0	710604
78895120332	0	110136
78895121612	0	110136
20349134	0	320501
20411305	0	320501
20179212	0	320402
12587609774	0	500311
4718810000000	0	720303
89782013521	0	100215
20561635	0	320501
50481729	0	530126
20364601	0	520469
20360023	0	760588
4933190000000	0	761005
20565879	0	760164
20521394	0	760519
4531230000000	0	590310
20376956	0	500302
20561277	0	751202
20544232	0	501002
8006380000000	0	510512
20325725	0	760614
20494995	0	540606
20369927	0	540606
20562977	0	760402
76174660395	0	730103
20557669	0	320501
20568399	0	320402
20550370	0	720131
20564902	0	320402
20417109	0	320402
20550400	0	720131
20564124	0	320501
20555436	0	711321
625088000000	0	100604
71463032006	0	560304
20545451	0	540104
4960170000000	0	720130
20568405	0	320501
20360238	0	760405
20537265	0	720410
53100335534	0	530105
20546977	0	760586
20086770	0	760526
4902440000000	0	100307
26333004294	0	500806
8411730000000	0	530105
8710100000000	0	711305
4712860000000	0	300711
20451073	0	500103
4975160000000	0	100102
20560102	0	130206
20550233	0	320402
20506537	0	320404
4901740000000	0	110107
4711280000000	0	110116
20564551	0	740207
4519760000000	0	560107
20454302	0	300411
5010200000000	0	100104
3222720000000	0	720507
20513405	0	760586
4975140000000	0	720410
9771020000000	0	760155
4713820000000	0	100323
20562526	0	501002
45038501	0	300303
20515218	0	320402
20564605	0	751101
20563486	0	501002
4718830000000	0	520437
20424183	0	520505
8710400000000	0	530501
20506469	0	320201
20521523	0	320501
4716250000000	0	130208
20550639	0	501002
5022630000000	0	720402
35496003709	0	720502
20432232	0	720209
2240070000000	0	510105
4712380000000	0	100320
20149055	0	500903
20515409	0	500509
8693360000000	0	540119
20548322	0	110117
20555986	0	713102
20318048	0	501001
4718710000000	0	110501
20525200	0	501002
47106956	0	590312
47107021	0	100108
4715220000000	0	590506
20553814	0	501001
20524630	0	760659
4717220000000	0	760659
20562540	0	501002
20409166	0	300103
20412036	0	130201
20564582	0	500903
20550004	0	760303
20554989	0	760586
20360054	0	760587
71691773047	0	520402
20420550	0	710302
20566234	0	711501
37000922919	0	530411
20519414	0	320104
78895406559	0	110333
9317610000000	0	100102
20560607	0	320402
20457846	0	321101
20563165	0	560517
20395391	0	300117
20521578	0	320501
20351144	0	320510
20558161	0	320501
20535087	0	320404
20510718	0	540209
20494872	0	540217
730852000000	0	470105
20565275	0	760226
20571917	0	320501
20450748	0	320402
20570903	0	130317
20299507	0	500320
20352400	0	470106
20556433	0	320402
20563516	0	320507
20556457	0	320501
4994790000000	0	780205
20470739	0	540206
781526000000	0	110513
34000256006	0	100405
4014600000000	0	100111
20559380	0	510539
20558826	0	760402
71924248052	0	720507
30986037097	0	720504
76277105618	0	110510
8850010000000	0	530104
9557620000000	0	100325
77805110012	0	500804
2100240000000	0	760218
4904620000000	0	110133
48001271333	0	110513
20532413	0	760579
20565787	0	510318
35496005307	0	720502
20419455	0	501001
41554693843	0	300604
41554686272	0	300604
26333004287	0	500806
20570996	0	130317
20570941	0	130317
20496548	0	510103
4711230000000	0	760901
5503220000000	0	760933
8850000000000	0	530114
20549374	0	590521
20532543	0	760103
4719570000000	0	130109
44738102346	0	110705
20494551	0	760548
44300067776	0	110136
44300067769	0	110136
4713520000000	0	100432
20497774	0	320501
20457877	0	321101
20559731	0	760561
20504823	0	320404
20545086	0	320501
20570170	0	731202
4712800000000	0	530116
62338055657	0	530205
20518257	0	540213
75272068195	0	520102
20072285	0	300208
4718910000000	0	760517
4714020000000	0	500319
44738072311	0	110707
44738209564	0	110701
20522278	0	510110
20452698	0	540206
4901340000000	0	100441
20148973	0	500903
20568436	0	320402
89269000334	0	720515
82228266338	0	560517
78895122008	0	110136
20570156	0	530404
37000800774	0	530212
4715790000000	0	720224
20571900	0	560402
20554477	0	760120
20549817	0	760574
20494735	0	760541
20057190	0	560325
4532940000000	0	560117
20320164	0	530130
15000014001	0	560401
20528720	0	760516
20566098	0	760164
20550677	0	501002
20519513	0	320205
20529239	0	760226
20394745	0	300418
51131594449	0	501133
20493660	0	760523
47400115507	0	300807
20401801	0	760167
20513290	0	760553
34000255092	0	100406
47108745	0	100108
20562915	0	510101
41333600017	0	712902
20519629	0	320704
22972004237	0	760593
41186153593	0	100102
88251218801	0	100111
20493615	0	760226
20555122	0	320501
20248284	0	470501
47400179318	0	300801
20248277	0	470504
4979490000000	0	510124
20406998	0	320402
20530686	0	760111
20569143	0	711307
20569181	0	711307
19281504268	0	100103
20072131	0	300118
4714670000000	0	760101
20454319	0	300410
2100080000000	0	760643
20541736	0	760305
20494131	0	760224
8809010000000	0	760103
20563509	0	501002
20566463	0	570315
20494919	0	540217
8711270000000	0	560402
20565435	0	712701
4902790000000	0	100106
20560362	0	760632
20494711	0	760643
4714290000000	0	500806
8850030000000	0	100301
41554692648	0	300606
20395377	0	300117
20072223	0	300112
20559755	0	760230
20539368	0	760104
9002980000000	0	100104
20354091	0	340101
4714590000000	0	321301
20513023	0	760554
4719450000000	0	100323
20383978	0	320201
5010530000000	0	300709
4718270000000	0	761112
20526696	0	321303
8887510000000	0	760201
20565305	0	760208
4973380000000	0	530126
4710790000000	0	560402
20558130	0	320501
20558147	0	320501
20392086	0	320404
20571177	0	750101
20568689	0	750101
20560003	0	510425
20302894	0	520112
2100180000000	0	760653
26333003907	0	500806
20373757	0	540206
20373900	0	540209
4715340000000	0	500305
4718080000000	0	750701
8888170000000	0	100205
20492519	0	510105
20548636	0	320402
20558116	0	320402
20429010	0	320501
20555979	0	713102
8413510000000	0	110114
20508203	0	320501
20515300	0	320501
20566739	0	320502
20500535	0	711201
20568450	0	320507
20159658	0	320202
20546380	0	320201
71691102373	0	520402
8887680000000	0	760302
20435936	0	760183
41554689969	0	300604
41554558548	0	300602
41554690064	0	300604
